NAME,STATE_UT,Coal_OpenCast,Coal_BelowGround,TOT_AREA,TOT_POP,M_POP,F_POP,TOT_LIT,M_LIT,F_LIT,TOT_W,M_W,F_W,TOT_CULT,TOT_AGLB,TOT_NNW,R_TOT_POP,R_TOT_LIT,U_TOT_POP,U_TOT_LIT,ID
Pondicherry,Pondicherry,0,0,290,735332,0.502396197,0.497603803,0.709785512,0.776914581,0.642009926,0.361278987,0.536015137,0.184859963,0.010959675,0.060610717,0.638721013,0.311931209,0.617265328,0.688068791,0.751728895,3601
Erode,Tamil Nadu,0,0,8209,2581500,0.507177223,0.492822777,0.58956227,0.678165371,0.498378428,0.555647879,0.664945107,0.443167152,0.108491962,0.159213635,0.444352121,0.537492543,0.523800086,0.462507457,0.665986299,2407
Cuddalore,Tamil Nadu,0,0,3645,2285395,0.503592596,0.496407404,0.621550323,0.713111734,0.528663616,0.425775851,0.553398708,0.296305731,0.071517178,0.116591661,0.574224149,0.669920955,0.569773761,0.330079045,0.72663486,2404
Pondicherry,Pondicherry,0,0,290,735332,0.502396197,0.497603803,0.709785512,0.776914581,0.642009926,0.361278987,0.536015137,0.184859963,0.010959675,0.060610717,0.638721013,0.311931209,0.617265328,0.688068791,0.751728895,3601
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Pondicherry,Pondicherry,0,0,290,735332,0.502396197,0.497603803,0.709785512,0.776914581,0.642009926,0.361278987,0.536015137,0.184859963,0.010959675,0.060610717,0.638721013,0.311931209,0.617265328,0.688068791,0.751728895,3601
Pondicherry,Pondicherry,0,0,290,735332,0.502396197,0.497603803,0.709785512,0.776914581,0.642009926,0.361278987,0.536015137,0.184859963,0.010959675,0.060610717,0.638721013,0.311931209,0.617265328,0.688068791,0.751728895,3601
Pondicherry,Pondicherry,0,0,290,735332,0.502396197,0.497603803,0.709785512,0.776914581,0.642009926,0.361278987,0.536015137,0.184859963,0.010959675,0.060610717,0.638721013,0.311931209,0.617265328,0.688068791,0.751728895,3601
Kozhikode,Kerala,0,0,2344,2879131,0.486034849,0.513965151,0.811162118,0.839392779,0.78446559,0.278868867,0.486611718,0.082415343,0.00717925,0.012397838,0.721131133,0.617538417,0.804984212,0.382461583,0.821137222,1308
Mahe,Pondicherry,0,0,9,36828,0.465759748,0.534240252,0.845552297,0.849705591,0.841931385,0.252308027,0.447326998,0.082287166,0.000407299,0.004697513,0.747691973,0,0,1,0.845552297,3603
Mahe,Pondicherry,0,0,9,36828,0.465759748,0.534240252,0.845552297,0.849705591,0.841931385,0.252308027,0.447326998,0.082287166,0.000407299,0.004697513,0.747691973,0,0,1,0.845552297,3603
The Nilgiris,Tamil Nadu,0,0,2549,762141,0.496431763,0.503568237,0.709972302,0.783856789,0.637134891,0.450553113,0.548599052,0.353896662,0.014970983,0.050876413,0.549446887,0.403510636,0.659014346,0.596489364,0.744444127,2415
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Namakkal,Tamil Nadu,0,0,3429,1493462,0.508584082,0.491415918,0.605172411,0.693056819,0.514217664,0.564219244,0.643804037,0.481854067,0.115060176,0.149250533,0.435780756,0.634920741,0.567596469,0.365079259,0.670521906,2414
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Malappura,Kerala,0,0,3550,3625471,0.483958084,0.516041916,0.759765835,0.782917354,0.738053712,0.241203419,0.427649187,0.066349528,0.012863156,0.026997871,0.758796581,0.901758971,0.757917365,0.098241029,0.776733021,1309
Perambalur,Tamil Nadu,0,0,1751,493646,0.498618443,0.501381557,0.579761611,0.680122369,0.47995394,0.538254134,0.579533682,0.497202077,0.241430094,0.122674953,0.461745866,0.839520628,0.556958299,0.160479372,0.699053269,2416
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Nagapattinam,Tamil Nadu,0,0,2716,1488839,0.496409619,0.503590381,0.669367205,0.74166051,0.598104739,0.39408828,0.5549309,0.235539136,0.041257651,0.147381282,0.60591172,0.778161373,0.648753579,0.221838627,0.741675296,2412
Ariyalur,Tamil Nadu,0,0,1938,695524,0.498563673,0.501436327,0.558722632,0.67015512,0.447928524,0.497309942,0.580211845,0.414882971,0.139657294,0.127266636,0.502690058,0.886438139,0.542966463,0.113561861,0.681711717,2401
Coimbatore,Tamil Nadu,0,0,7469,4271856,0.509387723,0.490612277,0.689460974,0.757716227,0.618593633,0.462939762,0.632235938,0.28716472,0.040288577,0.078782618,0.537060238,0.339817868,0.58364499,0.660182132,0.743928008,2403
Tiruchirappalli,Tamil Nadu,0,0,4404,2418366,0.499731637,0.500268363,0.691987069,0.766510499,0.617543593,0.440181924,0.569130864,0.311371331,0.084302376,0.101669888,0.559818076,0.528953847,0.615885347,0.471046153,0.777444297,2425
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Palakkad,Kerala,0,0,4480,2617482,0.484047264,0.515952736,0.740718752,0.78048201,0.703414373,0.361053868,0.519946961,0.211986402,0.028250433,0.085273939,0.638946132,0.863771747,0.732481699,0.136228253,0.792946785,1310
Thanjavur,Tamil Nadu,0,0,3397,2216138,0.494841928,0.505158072,0.666139022,0.742591448,0.591247879,0.404813689,0.563970061,0.248907548,0.059089281,0.135567821,0.595186311,0.66222275,0.621735691,0.33777725,0.753193127,2421
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Karur,Tamil Nadu,0,0,3004,935686,0.497536567,0.502463433,0.605681821,0.704782424,0.507552941,0.530588253,0.630629508,0.431527944,0.107808602,0.163508912,0.469411747,0.667349944,0.553865125,0.332650056,0.709634513,2410
Thiruvarur,Tamil Nadu,0,0,2168,1169474,0.496619848,0.503380152,0.674065435,0.749712458,0.599434337,0.419849437,0.570831841,0.270894698,0.052985359,0.17065792,0.580150563,0.797137003,0.652517455,0.202862997,0.758736823,2423
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Karaikal,Pondicherry,0,0,161,170791,0.494680633,0.505319367,0.715880813,0.778451123,0.654627827,0.336651229,0.525832377,0.151453003,0.012711443,0.075747551,0.663348771,0.564157362,0.70674499,0.435842638,0.727706279,3602
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Nagapattinam,Tamil Nadu,0,0,2716,1488839,0.496409619,0.503590381,0.669367205,0.74166051,0.598104739,0.39408828,0.5549309,0.235539136,0.041257651,0.147381282,0.60591172,0.778161373,0.648753579,0.221838627,0.741675296,2412
Andamans,Andaman & Nicobar,0,0,6408,314084,0.542272131,0.457727869,0.721463048,0.770454265,0.663422947,0.371336967,0.55989643,0.147949779,0.048843621,0.008239834,0.628663033,0.630041645,0.695112337,0.369958355,0.766338491,441
Karaikal,Pondicherry,0,0,161,170791,0.494680633,0.505319367,0.715880813,0.778451123,0.654627827,0.336651229,0.525832377,0.151453003,0.012711443,0.075747551,0.663348771,0.564157362,0.70674499,0.435842638,0.727706279,3602
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Karaikal,Pondicherry,0,0,161,170791,0.494680633,0.505319367,0.715880813,0.778451123,0.654627827,0.336651229,0.525832377,0.151453003,0.012711443,0.075747551,0.663348771,0.564157362,0.70674499,0.435842638,0.727706279,3602
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Dindigul,Tamil Nadu,0,0,6058,1923014,0.503447713,0.496552287,0.614528027,0.704133816,0.523677919,0.506149201,0.604404129,0.406529846,0.095276477,0.162866729,0.493850799,0.649897505,0.568477038,0.350102495,0.700012774,2406
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Thrissur,Kerala,0,0,3032,2974232,0.478124101,0.521875899,0.819570229,0.837540399,0.803106598,0.32119216,0.505785302,0.152074502,0.014236616,0.024531375,0.67880784,0.717764788,0.811137255,0.282235212,0.841016496,1313
Pudukkottai,Tamil Nadu,0,0,4651,1459601,0.496231504,0.503768496,0.621660303,0.718322518,0.526444272,0.464708506,0.576186663,0.354898198,0.14920653,0.08908873,0.535291494,0.829827467,0.594011643,0.170172533,0.756485925,2417
Pudukkottai,Tamil Nadu,0,0,4651,1459601,0.496231504,0.503768496,0.621660303,0.718322518,0.526444272,0.464708506,0.576186663,0.354898198,0.14920653,0.08908873,0.535291494,0.829827467,0.594011643,0.170172533,0.756485925,2417
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Pudukkottai,Tamil Nadu,0,0,4651,1459601,0.496231504,0.503768496,0.621660303,0.718322518,0.526444272,0.464708506,0.576186663,0.354898198,0.14920653,0.08908873,0.535291494,0.829827467,0.594011643,0.170172533,0.756485925,2417
Pudukkottai,Tamil Nadu,0,0,4651,1459601,0.496231504,0.503768496,0.621660303,0.718322518,0.526444272,0.464708506,0.576186663,0.354898198,0.14920653,0.08908873,0.535291494,0.829827467,0.594011643,0.170172533,0.756485925,2417
Tiruchirappalli,Tamil Nadu,0,0,4404,2418366,0.499731637,0.500268363,0.691987069,0.766510499,0.617543593,0.440181924,0.569130864,0.311371331,0.084302376,0.101669888,0.559818076,0.528953847,0.615885347,0.471046153,0.777444297,2425
Tiruchirappalli,Tamil Nadu,0,0,4404,2418366,0.499731637,0.500268363,0.691987069,0.766510499,0.617543593,0.440181924,0.569130864,0.311371331,0.084302376,0.101669888,0.559818076,0.528953847,0.615885347,0.471046153,0.777444297,2425
Sivaganga,Tamil Nadu,0,0,4189,1155356,0.490711954,0.509288046,0.638764156,0.731558682,0.549354276,0.444453484,0.55811037,0.334942192,0.143913218,0.069118956,0.555546516,0.717763183,0.593011702,0.282236817,0.755118313,2420
Pudukkottai,Tamil Nadu,0,0,4651,1459601,0.496231504,0.503768496,0.621660303,0.718322518,0.526444272,0.464708506,0.576186663,0.354898198,0.14920653,0.08908873,0.535291494,0.829827467,0.594011643,0.170172533,0.756485925,2417
Idukki,Kerala,0,0,4476,1129221,0.50183445,0.49816555,0.781475017,0.812289785,0.750433303,0.43158248,0.581052513,0.281011628,0.077737662,0.087062674,0.56841752,0.948997583,0.779511174,0.051002417,0.818016078,1303
Madurai,Tamil Nadu,0,0,3498,2578201,0.505531958,0.494468042,0.689106086,0.760348422,0.616269675,0.422210293,0.56511885,0.276104101,0.046347434,0.091708521,0.577789707,0.439851276,0.593904014,0.560148724,0.763862576,2411
Ernakulam,Kerala,0,0,2950,3105798,0.495330669,0.504669331,0.830322191,0.850135563,0.810875456,0.359679219,0.551104819,0.171795858,0.01541826,0.016819188,0.640320781,0.524410474,0.8211723,0.475589526,0.840411351,1302
Theni,Tamil Nadu,0,0,3067,1093950,0.505494767,0.494505233,0.633298597,0.720000145,0.544670255,0.475597605,0.575569725,0.373403775,0.046104484,0.224863111,0.524402395,0.458987157,0.583952887,0.541012843,0.675162755,2422
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Ramanathapuram,Tamil Nadu,0,0,4129,1187604,0.491220979,0.508779021,0.637707519,0.721731782,0.556582946,0.438338874,0.54973122,0.330790695,0.138861944,0.064002816,0.561661126,0.745374721,0.603421787,0.254625279,0.738073507,2418
Alappuzha,Kerala,0,0,1414,2109160,0.481010924,0.518989076,0.83397087,0.852894299,0.816432204,0.342958334,0.494060791,0.202913128,0.009141554,0.023174155,0.657041666,0.705353316,0.833638838,0.294646684,0.83476572,1301
Kottayam,Kerala,0,0,2208,1953646,0.49391036,0.50608964,0.853924406,0.864053824,0.844038757,0.328696703,0.522374773,0.139679586,0.022581368,0.029508928,0.671303297,0.84653924,0.853694255,0.15346076,0.855193991,1307
Virudhunagar,Tamil Nadu,0,0,4283,1751301,0.496988239,0.503011761,0.648988381,0.736534555,0.562490564,0.503513103,0.594778578,0.413340523,0.045354282,0.087493812,0.496486897,0.556132841,0.602208929,0.443867159,0.707599586,2431
Pathanamt,Kerala,0,0,2637,1234016,0.477625898,0.522374102,0.850779893,0.858462363,0.843755527,0.296632297,0.474969376,0.133572131,0.031440435,0.036403094,0.703367703,0.899678772,0.8502114,0.100321228,0.855878124,1311
Tirunelveli,Tamil Nadu,0,0,6810,2723988,0.489700762,0.510299238,0.671465513,0.747618894,0.5983861,0.470309341,0.553181967,0.390781908,0.048023706,0.101934737,0.529690659,0.519731364,0.629551147,0.480268636,0.7168239,2426
Thoothukkudi,Tamil Nadu,0,0,4621,1572273,0.487716192,0.512283808,0.71959895,0.774452514,0.667376001,0.431738636,0.563081702,0.306694394,0.042808723,0.078859079,0.568261364,0.577189839,0.686220386,0.422810161,0.765164951,2428
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Kollam,Kerala,0,0,2491,2585208,0.483373485,0.516626515,0.808617334,0.831540923,0.787169237,0.320502644,0.483865108,0.167655121,0.016286504,0.028269292,0.679497356,0.819752221,0.807878805,0.180247779,0.811976102,1306
Thiruvana,Kerala,0,0,2192,3234356,0.485387818,0.514612182,0.791036608,0.815592162,0.767875542,0.32400113,0.513755823,0.145022437,0.008427335,0.023405278,0.67599887,0.66247964,0.774830762,0.33752036,0.822845187,1312
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Kanniyakumari,Tamil Nadu,0,0,1684,1676034,0.496570475,0.503429525,0.780605883,0.803426536,0.758096152,0.326995753,0.529540329,0.127210776,0.008015351,0.03389609,0.673004247,0.347312167,0.766445001,0.652687833,0.788141256,2409
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Lakshadweep,Lakshadweep,0,0,32,60650,0.513289365,0.486710635,0.736735367,0.78735023,0.683356482,0.253157461,0.424143137,0.072834446,0,0,0.746842539,0.555366859,0.710922424,0.444633141,0.768976898,448
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
Nicobars,Andaman & Nicobar,0,0,1840,42068,0.538485309,0.461514691,0.630764477,0.689003664,0.562812259,0.466459066,0.60923498,0.299871234,0.00389845,0.002258249,0.533540934,1,0.630764477,0,0,442
